Date,MAX,MIN,EVP,SSH,Glob_Rad,Diff_Rad
2001-04-18,33.5,17.6,7.2,11.1,27.79,5.26
2001-04-19,35.5,19.9,7.7,11.1,27.59,7.91
2001-04-20,34.3,18.0,7.4,9.5,26.96,7.84
2001-04-21,37.1,20.4,6.4,9.7,25.45,7.27
2001-04-22,38.4,19.3,8.1,10.4,25.37,4.28
2001-04-23,39.2,19.8,8.5,10.2,25.6,5.0
2001-04-24,40.8,21.0,9.2,10.0,24.8,3.46
2001-04-25,41.4,25.0,9.7,9.5,22.98,4.99
2001-04-26,40.5,23.8,9.2,10.4,20.55,5.54
2001-04-27,39.0,22.6,8.4,10.2,24.25,4.44
2001-04-28,41.0,22.3,8.5,10.1,23.21,4.35
2001-04-29,40.0,21.0,9.6,10.2,22.22,4.63
2001-04-30,29.0,20.0,9.5,11.1,24.36,8.14
2001-05-01,40.5,21.4,9.2,10.5,24.73,6.75
2001-05-02,42.1,25.7,9.2,10.8,25.85,6.4
2001-05-03,41.0,24.2,9.8,10.7,25.76,6.95
2001-05-04,38.1,21.6,9.4,11.2,24.3,6.86
2001-05-05,38.9,20.4,9.4,11.1,24.365,9.05
2001-05-06,39.0,23.2,9.6,11.1,24.43,10.19
2001-05-07,39.6,22.2,9.8,11.1,25.31,6.27
2001-05-08,37.5,22.8,10.4,11.1,18.17,9.19
2001-05-09,36.7,21.4,10.0,11.3,23.88,10.22
2001-05-10,36.3,22.1,8.9,11.1,24.99,9.9
2001-05-11,36.6,22.8,9.1,11.3,27.18,6.95
2001-05-12,37.4,22.1,8.8,11.4,28.01,10.42
2001-05-13,36.4,22.2,8.9,11.2,27.57,10.11
2001-05-14,36.2,22.7,8.7,11.2,27.13,8.36
2001-05-15,35.6,22.2,8.1,10.6,26.14,6.61
2001-05-16,35.1,22.9,7.8,11.2,27.76,8.28
2001-05-17,36.1,22.9,8.9,11.1,28.49,8.37
2001-05-18,35.4,23.1,8.3,10.5,26.89,4.75
2001-05-19,35.1,23.1,8.4,9.5,24.41,5.16
2001-05-20,35.1,23.2,8.4,10.0,25.42,5.5
2001-05-21,36.2,22.9,7.5,6.35,26.19,4.69
2001-05-22,36.1,24.2,6.6,2.7,25.36,7.529999999999999
2001-05-23,34.5,24.2,4.9,8.6,21.19,10.37
2001-05-24,36.1,23.2,6.8,10.6,27.52,7.58
2001-05-25,34.9,25.4,9.6,5.5,28.99,8.02
2001-05-26,32.6,22.4,7.2,7.8,28.5,8.42
2001-05-27,32.5,23.6,7.0,7.5,28.57,7.66
2001-05-28,33.1,24.0,7.5,3.9,29.67,9.11
2001-05-29,30.3,21.5,2.1,9.0,29.700000000000003,8.14
2001-05-30,31.3,22.2,7.2,10.4,29.73,8.35
2001-05-31,32.6,23.2,8.5,10.3,28.51,8.73
2001-06-01,32.7,23.4,8.4,11.1,29.07,7.98
2001-06-02,33.6,22.9,8.3,10.6,28.22,7.09
2001-06-03,34.0,22.7,8.8,11.0,27.54,7.58
2001-06-04,34.6,23.6,8.6,10.1,26.965,6.06
2001-06-05,33.4,23.2,8.3,11.0,26.39,5.67
2001-06-06,33.8,23.8,7.7,6.9,23.77,5.52
2001-06-07,33.6,23.8,3.7,7.2,27.3,5.67
2001-06-08,35.6,22.9,5.2,7.9,25.054722222222225,6.47
2001-06-09,32.4,23.0,5.2,2.6,25.047236842105264,5.88
2001-06-10,30.0,23.3,2.0,3.8,22.37,5.9
2001-06-11,30.0,23.7,4.0,6.9,29.07,5.09
2001-06-12,32.1,23.6,3.6,0.2,28.945,5.33
2001-06-13,28.5,23.8,4.4,3.3,28.82,5.59
2001-06-14,29.5,23.5,5.3,0.0,28.54,6.33
2001-06-15,25.7,21.7,1.8,0.0,22.63,7.8
2001-06-16,26.6,22.6,4.1,1.8,24.98527027027027,5.66
2001-06-17,28.0,22.8,3.5,0.6,25.72092105263157,6.5
2001-06-18,26.3,21.5,2.8,1.7,9.1,8.39
2001-06-19,29.0,23.1,3.5,6.9,24.62,8.19
2001-06-20,29.9,22.7,5.5,5.0,26.44,7.52
2001-06-21,29.5,23.8,5.7,7.4,28.75,6.93
2001-06-22,29.9,23.8,6.2,9.5,25.895,11.87
2001-06-23,30.0,23.7,7.0,7.2,23.04,9.14
2001-06-24,30.3,24.3,7.7,3.7,26.25,10.97
2001-06-25,30.1,23.7,5.0,8.2,21.62,12.8
2001-06-26,30.4,23.5,6.8,5.1,20.29,14.31
2001-06-27,30.0,22.7,4.7,4.5,18.78,8.82
2001-06-28,29.7,22.6,5.9,1.6,20.15,10.91
2001-06-29,27.9,23.1,3.8,5.4,23.57,11.13
2001-06-30,30.0,21.4,3.8,8.2,25.36,10.21
2001-07-01,29.4,22.5,4.1,1.7,27.83,11.2
2001-07-02,28.0,22.5,2.4,1.5,19.24,9.24
2001-07-03,26.7,21.8,2.5,5.0,15.6,9.4
2001-07-04,28.1,21.8,2.6,0.0,20.86,8.8
2001-07-05,25.8,22.5,2.2,3.7,21.987567567567567,11.2
2001-07-06,27.8,22.3,4.1,2.3,22.70430555555556,9.76
2001-07-07,27.1,22.1,2.4,1.9,21.62625,8.84
2001-07-08,28.5,22.7,2.6,3.4,22.9,9.17
2001-07-09,27.0,22.7,3.0,0.0,6.66,8.27
2001-07-10,24.3,22.0,4.8,0.8,15.52,7.37
2001-07-11,25.7,22.0,2.9,5.1,12.85,8.675
2001-07-12,27.6,22.2,3.2,2.5,22.09,9.98
2001-07-13,27.9,21.9,3.3,0.5,25.93,12.97
2001-07-14,27.2,21.8,5.5,4.5,22.11,13.0
2001-07-15,27.6,21.3,3.8,2.1,25.12,6.14
